Anho,Moneda,Mes,G / ME,ME / USD
2017,EUR,4,"6.069,21","1,0893"
2017,UYU,4,"198,63","28,0500"
2017,AUD,4,"4.165,37","0,7476"
2017,CNY,4,"808,66","6,8900"
2017,COP,4,"1,89","2.943,2000"
2017,PEN,4,"1.718,06","3,2430"
2017,MXN,4,"294,48","18,9204"
2017,SGD,4,"3.988,30","1,3970"
2017,USD,5,"5.596,68","1,0000"
2017,JPY,5,"50,53","110,7500"
2017,GBP,5,"7.220,28","1,2901"
2017,CHF,5,"5.779,90","0,9683"
2017,SEK,5,"645,05","8,6764"
2017,DKK,5,"845,27","6,6212"
2017,NOK,5,"663,31","8,4375"
2017,BRL,5,"1.725,08","3,2443"
2017,ARS,5,"346,63","16,1460"
2017,CAD,5,"4.146,00","1,3499"
2017,ZAR,5,"424,93","13,1709"
2017,SDR,5,"7.747,48","1,3843"
2017,XAU,5,"7.090.993,56","1.267,0000"
2017,VEF,5,"554,17","10,0992"
2017,CLP,5,"8,33","671,5500"
2017,EUR,5,"6.287,87","1,1235"
2017,UYU,5,"198,11","28,2500"
2017,AUD,5,"4.162,81","0,7438"
2017,CNY,5,"821,83","6,8100"
2017,COP,5,"1,92","2.912,9600"
2017,PEN,5,"1.711,52","3,2700"
2017,MXN,5,"300,00","18,6558"
2017,SGD,5,"4.045,89","1,3833"
2017,USD,6,"5.559,67","1,0000"
2017,JPY,6,"49,47","112,3900"
2017,GBP,6,"7.224,24","1,2994"
2017,CHF,6,"5.800,99","0,9584"
2017,SEK,6,"658,53","8,4425"
2017,DKK,6,"853,46","6,5143"
2017,NOK,6,"663,51","8,3792"
2017,BRL,6,"1.681,49","3,3064"
2017,ARS,6,"335,33","16,5799"
2017,CAD,6,"4.281,94","1,2984"
2017,ZAR,6,"424,66","13,0920"
2017,SDR,6,"7.735,72","1,3914"
2017,XAU,6,"6.910.002,65","1.242,8800"
2017,VEF,6,"551,07","10,0889"
2017,CLP,6,"8,38","663,5500"
2017,EUR,6,"6.345,25","1,1413"
2017,UYU,6,"195,90","28,3800"
2017,AUD,6,"4.268,71","0,7678"
2017,CNY,6,"820,10","6,7793"
2017,COP,6,"1,83","3.045,7500"
2017,PEN,6,"1.737,40","3,2000"
2017,MXN,6,"307,70","18,0683"
2017,SGD,6,"4.038,70","1,3766"
2017,USD,7,"5.555,30","1,0000"
2017,JPY,7,"50,32","110,4100"
2017,GBP,7,"7.325,77","1,3187"
2017,CHF,7,"5.756,79","0,9650"
2017,SEK,7,"687,30","8,0828"
2017,DKK,7,"882,55","6,2946"
2017,NOK,7,"703,74","7,8940"
2017,BRL,7,"1.773,38","3,1326"
2017,ARS,7,"314,80","17,6473"
2017,CAD,7,"4.446,02","1,2495"
2017,ZAR,7,"420,00","13,2269"
2017,SDR,7,"7.820,75","1,4078"
2017,XAU,7,"7.047.509,13","1.268,6100"
2017,VEF,7,"549,45","10,1106"
2017,CLP,7,"8,53","651,6300"
2017,EUR,7,"6.563,03","1,1814"
2017,UYU,7,"197,00","28,2000"
2017,AUD,7,"4.435,35","0,7984"
2017,CNY,7,"826,01","6,7255"
2017,COP,7,"1,86","2.989,8400"
2017,PEN,7,"1.763,03","3,1510"
2017,MXN,7,"311,03","17,8610"
2017,SGD,7,"4.095,92","1,3563"
2017,USD,8,"5.654,50","1,0000"
2017,JPY,8,"51,38","110,0600"
2017,GBP,8,"7.285,26","1,2884"
2017,CHF,8,"5.885,20","0,9608"
2017,SEK,8,"710,92","7,9538"
2017,DKK,8,"904,29","6,2530"
2017,NOK,8,"727,51","7,7724"
2017,BRL,8,"1.797,70","3,1454"
2017,ARS,8,"325,84","17,3535"
2017,CAD,8,"4.517,10","1,2518"
2017,ZAR,8,"435,33","12,9889"
2017,SDR,8,"7.992,07","1,4134"
2017,XAU,8,"7.450.312,66","1.317,5900"
2017,VEF,8,"560,38","10,0904"
2017,CLP,8,"9,01","627,3500"
2017,EUR,8,"6.725,46","1,1894"
2017,UYU,8,"196,66","28,7520"
2017,AUD,8,"4.485,15","0,7932"
2017,CNY,8,"858,20","6,5888"
2017,COP,8,"1,92","2.940,0300"
2017,PEN,8,"1.744,68","3,2410"
2017,MXN,8,"317,92","17,7857"
2017,SGD,8,"4.167,83","1,3567"
2017,USD,9,"5.656,58","1,0000"
2017,JPY,9,"50,25","112,5700"
2017,GBP,9,"7.582,08","1,3404"
2017,CHF,9,"5.838,15","0,9689"
2017,SEK,9,"692,98","8,1627"
2017,DKK,9,"898,03","6,2989"
2017,NOK,9,"709,93","7,9678"
2017,BRL,9,"1.790,68","3,1589"
2017,ARS,9,"326,28","17,3365"
2017,CAD,9,"4.518,40","1,2519"
2017,ZAR,9,"418,88","13,5042"
2017,SDR,9,"7.994,44","1,4133"
2017,XAU,9,"7.266.442,67","1.284,6000"
2017,VEF,9,"559,86","10,1036"
2017,CLP,9,"8,86","638,5600"
2017,EUR,9,"6.682,12","1,1813"
2017,UYU,9,"195,73","28,9000"
2017,AUD,9,"4.434,76","0,7840"
2017,CNY,9,"850,35","6,6521"
2017,COP,9,"1,93","2.932,3100"
2017,PEN,9,"1.733,02","3,2640"
2017,MXN,9,"311,41","18,1644"
2017,SGD,9,"4.167,22","1,3574"
2017,USD,10,"5.636,73","1,0000"
2017,JPY,10,"49,69","113,4300"
2017,GBP,10,"7.464,72","1,3243"
2017,CHF,10,"5.648,03","0,9980"
2017,SEK,10,"673,06","8,3748"
2017,DKK,10,"881,63","6,3935"
2017,NOK,10,"687,77","8,1957"
2017,BRL,10,"1.714,23","3,2882"
2017,ARS,10,"319,17","17,6607"
2017,CAD,10,"4.372,61","1,2891"
2017,ZAR,10,"397,84","14,1684"
2017,SDR,10,"7.917,91","1,4047"
2017,XAU,10,"7.154.475,92","1.269,2600"
2017,VEF,10,"536,35","10,5094"
2017,CLP,10,"8,84","637,7000"
2017,EUR,10,"6.560,03","1,1638"
2017,UYU,10,"193,70","29,1000"
2017,AUD,10,"4.310,41","0,7647"
2017,CNY,10,"849,74","6,6335"
2017,COP,10,"1,86","3.038,5000"
2017,PEN,10,"1.735,45","3,2480"
2017,MXN,10,"293,61","19,1979"
2017,SGD,10,"4.135,23","1,3631"
2017,USD,11,"5.669,33","1,0000"
2017,JPY,11,"50,62","111,9900"
2017,GBP,11,"7.649,63","1,3493"
2017,CHF,11,"5.761,51","0,9840"
2017,SEK,11,"680,07","8,3364"
2017,DKK,11,"906,51","6,2540"
2017,NOK,11,"684,45","8,2831"
2017,BRL,11,"1.740,23","3,2578"
2017,ARS,11,"326,13","17,3835"
2017,CAD,11,"4.410,21","1,2855"
2017,ZAR,11,"417,32","13,5850"
2017,SDR,11,"8.024,37","1,4154"
2017,XAU,11,"7.254.531,36","1.279,6100"
2017,VEF,11,"568,35","9,9750"
2017,CLP,11,"8,80","644,4100"
2017,EUR,11,"6.745,37","1,1898"
2017,UYU,11,"196,37","28,8700"
2017,AUD,11,"4.296,22","0,7578"
2017,CNY,11,"858,08","6,6070"
2017,COP,11,"1,89","2.995,0000"
2017,PEN,11,"1.753,20","3,2337"
2017,MXN,11,"305,93","18,5316"
2017,SGD,11,"4.207,30","1,3475"
2017,USD,12,"5.590,47","1,0000"
2017,JPY,12,"49,54","112,8500"
2017,GBP,12,"7.518,62","1,3449"
2017,CHF,12,"5.712,14","0,9787"
2017,SEK,12,"678,70","8,2370"
2017,DKK,12,"897,27","6,2305"
2017,NOK,12,"677,04","8,2572"
2017,BRL,12,"1.692,08","3,3039"
2017,ARS,12,"299,36","18,6750"
2017,CAD,12,"4.437,59","1,2598"
2017,ZAR,12,"453,98","12,3144"
2017,SDR,12,"7.942,38","1,4207"
2017,XAU,12,"7.231.161,14","1.293,4800"
2017,VEF,12,"560,45","9,9750"
2017,CLP,12,"9,10","614,6000"
2017,EUR,12,"6.680,05","1,1949"
2017,UYU,12,"194,79","28,7000"
2017,AUD,12,"4.358,33","0,7796"
2017,CNY,12,"855,66","6,5335"
2017,COP,12,"1,88","2.978,5000"
2017,PEN,12,"1.724,39","3,2420"
2017,MXN,12,"284,17","19,6727"
2017,SGD,12,"4.180,73","1,3372"
2018,USD,1,"5.610,20","1,0000"
2018,JPY,1,"51,51","108,9100"
2018,GBP,1,"7.952,46","1,4175"
2018,CHF,1,"6.022,11","0,9316"
2018,SEK,1,"715,50","7,8409"
2018,DKK,1,"939,32","5,9726"
2018,NOK,1,"731,82","7,6661"
2018,BRL,1,"1.773,14","3,1640"
2018,ARS,1,"285,94","19,6203"
2018,CAD,1,"4.568,19","1,2281"
2018,ZAR,1,"473,49","11,8485"
2018,SDR,1,"8.174,62","1,4571"
2018,XAU,1,"7.543.923,74","1.344,6800"
2018,VEF,1,"566,69","9,9000"
2018,CLP,1,"9,31","602,8400"
2018,EUR,1,"6.990,31","1,2460"
2018,UYU,1,"197,82","28,3600"
2018,AUD,1,"4.545,95","0,8103"
2018,CNY,1,"892,63","6,2850"
2018,COP,1,"1,98","2.832,1300"
2018,PEN,1,"1.745,55","3,2140"
2018,MXN,1,"301,28","18,6212"
2018,SGD,1,"4.289,14","1,3080"
2018,USD,2,"5.564,64","1,0000"
2018,JPY,2,"51,99","107,0400"
2018,GBP,2,"7.688,66","1,3817"
2018,CHF,2,"5.898,49","0,9434"
2018,SEK,2,"672,69","8,2722"
2018,DKK,2,"912,95","6,0952"
2018,NOK,2,"707,03","7,8704"
2018,BRL,2,"1.715,10","3,2445"
2018,ARS,2,"276,92","20,0944"
2018,CAD,2,"4.350,43","1,2791"
2018,ZAR,2,"473,76","11,7456"
2018,SDR,2,"8.045,91","1,4459"
2018,XAU,2,"7.342.319,89","1.319,4600"
2018,VEF,2,"0,19","28.927,5000"
2018,CLP,2,"9,37","593,9500"
2018,EUR,2,"6.797,76","1,2216"
2018,UYU,2,"196,84","28,2700"
2018,AUD,2,"4.342,65","0,7804"
2018,CNY,2,"879,79","6,3250"
2018,COP,2,"1,94","2.865,6900"
2018,PEN,2,"1.709,04","3,2560"
2018,MXN,2,"295,57","18,8265"
2018,SGD,2,"4.206,08","1,3230"
2018,USD,3,"5.548,29","1,0000"
2018,JPY,3,"52,13","106,4300"
2018,GBP,3,"7.826,42","1,4106"
2018,CHF,3,"5.810,94","0,9548"
2018,SEK,3,"667,24","8,3153"
2018,DKK,3,"919,31","6,0353"
2018,NOK,3,"707,92","7,8375"
2018,BRL,3,"1.661,86","3,3386"
2018,ARS,3,"275,31","20,1532"
2018,CAD,3,"4.303,00","1,2894"
2018,ZAR,3,"472,51","11,7422"
2018,SDR,3,"8.087,19","1,4576"
2018,XAU,3,"7.357.531,89","1.326,0900"
2018,VEF,3,"0,11","49.353,8047"
2018,CLP,3,"9,18","604,2800"
2018,EUR,3,"6.849,92","1,2346"
2018,UYU,3,"195,91","28,3200"
2018,AUD,3,"4.259,42","0,7677"
2018,CNY,3,"881,41","6,2948"
2018,COP,3,"2,00","2.770,5500"
2018,PEN,3,"1.720,13","3,2255"
2018,MXN,3,"303,72","18,2679"
2018,SGD,3,"4.236,63","1,3096"
